station,date,reserve,min,max,planned,plan_percent,completance,coal_type,delivery,spending,days,station_id,latitude,longitude,owner,spending_a_jan2016,spending_p_jan2016,spending_g_jan2016
Зміївська ТЕС,2018-01-10,133,100.0,222.5,100,133,33,газове,0.0,2.374,56,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-29,10,-9.697,20.0,105,10,-95,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-29,75,-25.113,100.0,82,91,-7,газове,1.168,2.09,36,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-01,69,80.0,445.0,35,197,34,антрацит,0.0,1.863,37,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-01,41,,,10,410,31,газове,4.476,1.257,33,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-15,26,20.0,222.5,54,48,-28,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-15,88,100.0,222.5,100,88,-12,газове,4.681,1.674,53,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-13,21,0.6890000000000001,20.0,105,20,-84,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-13,76,-23.638000000000005,100.0,92,83,-16,газове,0.07,3.69,21,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-18,26,80.0,445.0,49,53,-23,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-18,77,,,89,87,-12,газове,0.0,1.744,44,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-29,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-29,92,,,86,107,6,газове,1.074,1.579,58,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-27,18,80.0,445.0,49,37,-31,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-27,94,,,99,95,-5,газове,1.652,1.651,57,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-23,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-23,97,100.0,222.5,100,97,-3,газове,0.139,3.403,29,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-21,26,20.0,222.5,77,34,-51,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-21,170,100.0,222.5,110,155,60,газове,3.706,3.487,49,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-03-03,130,80.0,445.0,158,82,-28,антрацит,0.0,3.891,33,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-03-03,18,,,,,,газове,1.285,0.552,33,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-20,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-20,88,,,84,105,4,газове,0.558,1.957,45,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-05,53,80.0,445.0,58,91,-5,антрацит,0.0,3.405,16,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-05,24,,,15,160,9,газове,1.027,0.591,41,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-30,73,80.0,445.0,33,221,40,антрацит,0.0,1.662,44,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-30,38,,,9,422,29,газове,1.669,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-08,26,20.0,222.5,49,53,-23,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-08,70,100.0,222.5,96,73,-26,газове,9.016,1.69,41,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-14,49,80.0,445.0,48,102,1,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-14,28,,,10,280,18,газове,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-02,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-02,82,,,84,98,-2,газове,0.0,1.638,50,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-02,18,80.0,445.0,49,37,-31,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-02,96,,,103,93,-7,газове,1.133,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-12,26,20.0,222.5,54,48,-28,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-12,189,100.0,222.5,119,159,70,газове,4.292,3.703,51,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-03,21,0.6890000000000001,20.0,105,20,-84,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-03,67,-32.604,100.0,99,68,-32,газове,1.022,3.197,21,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-26,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-26,96,100.0,222.5,100,96,-4,газове,3.808,3.669,26,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-02,26,20.0,222.5,49,53,-23,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-02,67,100.0,222.5,94,71,-27,газове,2.755,2.025,33,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-16,29,20.0,222.5,56,52,-27,антрацит,3.337,0.408,71,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-16,92,100.0,222.5,100,92,-8,газове,7.134,3.125,29,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-11,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-11,130,100.0,222.5,100,130,30,газове,0.0,3.344,39,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-15,26,20.0,222.5,62,42,-36,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-12-15,183,100.0,222.5,116,158,67,газове,0.94,3.355,55,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-18,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-18,107,100.0,222.5,100,107,7,газове,0.0,3.354,32,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-31,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-31,89,,,84,106,5,газове,0.067,1.823,49,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-20,47,80.0,445.0,49,96,-2,антрацит,0.0,1.18,40,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-20,49,,,69,71,-20,газове,2.232,1.294,38,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-23,42,80.0,445.0,49,86,-7,антрацит,0.0,2.496,17,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-06-23,50,,,68,74,-18,газове,2.302,0.879,57,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-28,18,80.0,445.0,49,37,-31,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-28,94,,,100,94,-6,газове,2.727,1.747,54,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-11,19,80.0,445.0,49,39,-30,антрацит,-0.7390000000000001,-0.08299999999999996,-229,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-11,100,,,83,120,17,газове,2.7,1.5,67,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-24,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-24,99,100.0,222.5,100,99,-1,газове,4.582,3.349,30,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-26,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-26,85,,,84,101,1,газове,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-30,26,20.0,222.5,49,53,-23,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-10-30,66,100.0,222.5,93,71,-27,газове,0.886,1.62,41,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-22,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-22,100,,,90,111,10,газове,0.471,1.706,59,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-12,74,80.0,445.0,19,389,55,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-12,9,,,4,225,5,газове,0.071,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-04,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-04,152,100.0,222.5,100,152,52,газове,0.0,3.874,39,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-15,21,0.6890000000000001,20.0,105,20,-84,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-15,75,-24.989000000000004,100.0,91,82,-16,газове,2.717,3.333,23,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-05,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-05,149,100.0,222.5,100,149,49,газове,0.746,3.616,41,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-02-12,26,6.283000000000001,20.0,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-02-12,98,-1.9519999999999982,100.0,100,98,-2,газове,2.093,1.855,53,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-07,49,80.0,445.0,56,88,-7,антрацит,0.0,0.415,118,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-04-07,25,,,14,179,11,газове,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-23,21,0.5079999999999991,20.0,105,20,-84,антрацит,0.0,0.181,116,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-23,81,-19.104,100.0,86,94,-5,газове,1.936,3.747,22,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-18,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-18,91,,,84,108,7,газове,0.468,1.541,59,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-25,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-25,85,,,84,101,1,газове,1.027,0.146,582,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-06,16,80.0,445.0,49,33,-33,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-09-06,92,,,84,110,8,газове,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-16,21,0.6890000000000001,20.0,105,20,-84,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-03-16,79,-20.664,100.0,90,88,-11,газове,7.476,3.151,25,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-01,18,80.0,445.0,49,37,-31,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-08-01,95,,,104,91,-9,газове,5.186,0.582,163,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-07,26,20.0,222.5,49,53,-23,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-07,62,100.0,222.5,96,65,-34,газове,0.0,1.766,35,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-31,71,80.0,445.0,34,209,37,антрацит,0.0,1.993,36,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-31,38,,,10,380,28,газове,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-14,18,80.0,445.0,49,37,-31,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-07-14,100,,,86,116,14,газове,1.1,1.6,62,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-02-13,26,6.283000000000001,20.0,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-02-13,99,-1.3640000000000043,100.0,100,99,-1,газове,4.758,4.17,24,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-25,74,80.0,445.0,29,255,45,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-05-25,31,,,8,388,23,газове,3.587,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-23,42,20.0,222.5,70,60,-28,антрацит,5.46,2.209,19,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2017-11-23,113,100.0,222.5,100,113,13,газове,6.842,1.826,62,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
Зміївська ТЕС,2018-01-25,26,20.0,222.5,105,25,-79,антрацит,0.0,0.0,0,v,49.5865,36.52525,"ПАТ «Центренерго», держава",3.8,0.0,1.2
